138707,27,Community College of Allegheny County at Homewood-Brushton Center,701 N. Homewood Avenue,Pittsburgh,PA,"""15208"""
138707,28,Community College of Allegheny County at Allegheny Campus,808 Ridge Avenue,Pittsburgh,PA,"""15212"""
138707,29,Community College of Allegheny County at Mon-Valley Center,993 Fifth Avenue,McKeesport,PA,"""15132"""
138707,30,Community College of Allegheny County at Iron Worker Union Training Center,2201 Liberty Avenue,Pittsburgh,PA,"""15222"""
138734,2,DeSales University - Lansdale Campus,100 West Main Street,Lansdale,PA,"""19446"""
138734,3,DeSales University at Immaculata University,1145 King Road,Immaculata,PA,"""19345"""
138734,4,DeSales University at Pocono Medical Center,206 East Brown Street,East Stroudsburg,PA,"""18301"""
138734,5,DeSales University - Easton Area Campus,3001 Emrick Blvd.,Bethlehem,PA,"""18020"""
138734,6,DeSales University at Delaware Valley College,700 Butler Ave.,Doylestown,PA,"""18901"""
138734,7,DeSales University at 815 Sumneytown Pike,815 Sumneytown Pike,Lansdale,PA,"""19446"""
138734,8,DeSales University at Lehigh Valley Hospital Center,Cedar Crest Ave. & I-78,Allentown,PA,"""18105-1556"""
138734,9,DeSales University Dorman Products,3400 East Walnut Street,Colmar,PA,"""18915"""
138734,10,"DeSales University at Pfizer, Inc.",500 Arcola Drive,Collegeville,PA,"""19426"""
138752,2,Alvernia University - Cressona Mall (Suite 6190),1544 Route 61 Highway South,Pottsville,PA,"""17929"""
138752,3,Alvernia University - Caron Foundation,233 N. Galen Hill Road,Wernersville,PA,"""19565"""
138752,4,Alvernia University - Cardinal Keeler Center,4800 Union Deposit Road,Harrisburg,PA,"""17111"""
138752,5,Alvernia University - First Energy Corp,2800 Pottsville Pike,Reading,PA,"""19609"""
138752,6,Alvernia University - Good Samaritan Regional Medical Center,700 East Norwegian Street,Pottsville,PA,"""17901"""
138752,7,"Alvernia University - Harrisburg Area Community College, Lebanon Campus",735 Cumberland Street,Lebanon,PA,"""17042"""
138752,8,Alvernia University - KidsPeace,5300 KidsPeace Drive,Orefield,PA,"""18069"""
138752,9,Alvernia University - Philadelphia Center,1355 West Cheltenham Avenue,Melrose Park,PA,"""19207"""
138752,10,Alvernia University - Reading Hospital and Medical Center,6th & Spruce Streets,West Reading,PA,"""19611"""
138752,11,Alvernia University - Solanco School District,121 South Hess Street,Quarryville,PA,"""17566"""
138752,13,Alvernia University at Penn Manor High School,100 East College Avenue,Millersville,PA,"""17551"""
138752,14,Alvernia University at Luzerne County Community College - Shamokin Center,133 South Prospect Street,Nanticoke,PA,"""17872"""
138752,15,Alvernia University at St. Joseph's Medical Center,2500 Bernville Road,Reading,PA,"""19605"""
138752,16,Alvernia University at Easton Area High School,2601 William Penn Hwy,Easton,PA,"""18045"""
138752,17,Alvernia University at Phoenixville Educational Campus at Franklin Commons,400 Franklin Avenue,Phoenixville,PA,"""19460"""
138752,18,Alvernia University at Harcum College,750 Montgomery Avenue,Bryn Mawr,PA,"""19010"""
138752,19,"Alvernia University at Godiva Chocolatier, Inc.","Spring Ridge Complex 1 Meridian Blvd., Suite 3C-1",Wyomissing,PA,"""19610"""
138752,20,Alvernia College at Philadelphia Police Academy,8501 State Road,Philadelphia,PA,"""19136"""
138752,22,Alvernia College at Green Hill's Corporate Center,2675 Morgantown Road,Reading,PA,"""19607"""
138761,2,Toni & Guy Hairdressing Academy - Philadelphia,9898 - 9902 E Roosevelt Boulevard,Philadelphia,PA,"""19115"""
138868,2,Community College of Beaver County - Aviation Sciences Center,125 Cessna Drive,Beaver Falls,PA,"""15010"""
138868,3,Community College of Beaver County - California University,250 University Avenue,California,PA,"""15419"""
138877,2,Arcadia University - Christiana,"Christiana Executive Campus, 111 Continental Drive",Christiana,DE,"""19713"""
138877,3,Arcadia University - Fredric Rieders Family Renaissance Foundation,2300 Stratford Avenue,Willow Grove,PA,"""19090"""
138877,4,Arcadia University - Parkview Tower,1150 First Avenue,King of Prussia,PA,"""19406"""
138910,2,Bloomsburg University of Pennsylvania at Lehigh Carbon Community College,4525 Education Park Dr.,Schnecksville,PA,"""18078-2598"""
138910,3,Bloomsburg University of Pennsylvania at Geisinger Medical Center,100 North Academy Avenue,Danville,PA,"""17822"""
138974,2,Bucks County Community College - Upper County Campus,One Hillendale Road,Perkasie,PA,"""18944"""
138974,3,Bucks County Community College - Lower Bucks Campus,1304 Veterans Highway,Bristol,PA,"""19007"""
138974,3,Bucks County Community College - Lower Bucks Campus,1304 Veterans Highway,Bristol,PA,"""19007"""
139010,2,Butler County Community College - Cranberry Center,250 Executive Drive,Cranberry Township,PA,"""16066"""
139010,3,Butler County Community College - LindenPointe Technology Park,3182 Innovation Way,Hermitage,PA,"""16148"""
139010,4,Butler County Community College - The Lawrence County Center,Route 224,Union Township,PA,"""16106"""
139010,5,Butler County Community College at Meadville Medical Center,751 Liberty Street,Meadville,PA,"""16335"""
139010,6,Butler County Community College at Brockway Technology and Arts Building,1200 Wood Street,Brockway,PA,"""15824"""
139029,2,Cabrini College - United Parcel Air Hub,One Hog Island Road,Philadelphia,PA,"""19153"""
139029,3,Cabrini College at Governor Mifflin High School,101 South Waverly Street,Shillington,PA,"""19607"""
139029,4,Cabrini College at Swatara Middle School,1102 Highland Street,Oberlin-Steelton,PA,"""17113"""
139029,5,Cabrini College at Pennridge Central Middle School,144 Walnut Street,Perkasie,PA,"""18944"""
139029,6,Cabrini College at Pennridge North Middle School,1500 North 5th Street,Perkasie,PA,"""18944"""
139029,7,Cabrini College at Edison Senior High School,151 W. Luzerne Street,Philadelphia,PA,"""19140"""
139029,8,Cabrini College at St. John Neumann & Maria Goretti H.S.,1736 South 10th Street,Philadelphia,AL,"""19148"""
139029,9,Cabrini College at Neshaminy High School,2001 Old Lincoln Highway,Langhorne,PA,"""19047"""
139029,10,Cabrini College at Murray Avenue Middle School,2551 Murray Avenue,Huntington Valley,PA,"""19006"""
139029,11,Cabrini College at Parkland High School,2700 North Cedar Creat Boulevard,Allentown,PA,"""17109"""
139029,12,Cabrini College at George Pepper Middle School,2901 South 84th Street,Philadelphia,PA,"""19153"""
139029,13,Cabrini College at Old Forge Junior/Senior High School,300 Marion Street,Old Forge,PA,"""18518"""
139029,14,Cabrini College at Austin Meehan Middle School,3001 Ryan Avenue,Philadelphia,PA,"""19152"""
139029,15,Cabrini College at Drexel Hill Middle School,3001 State Road,Drexel Hill,PA,"""19026"""
139029,16,Cabrini College at Susquehanna Township High School,3500 Elmerton Avenue,Harrisburg,PA,"""17109"""
139029,17,Cabrini College at Downingtown High School East,50 Devon Drive,Exton,PA,"""19341"""
139029,18,Cabrini College at Wissahickon Senior High School,521 Houston Road,Ambler,PA,"""19002"""
139029,19,Cabrini College at Penn Treaty Middle School,600 E. Thompson Street,Philadelphia,PA,"""19125"""
139029,20,Cabrini College at Upper Darby High School,601 N. Lansdowne Avenue,Drexel Hill,PA,"""19026"""
139029,21,Cabrini College at Conwell Egan High School,611 Wistar Road,Fairless Hills,AL,"""19030"""
139029,22,Cabrini College at Amy Northwest Middle School,6000 Ridge Avenue,Philadelphia,PA,"""19128"""
139029,23,Cabrini College at Scott Middle School,800 Olive Street,Coatesville,PA,"""19320"""
139029,24,Cabrini College at Owen J. Roberts High School,981 Ridge Road,Pottstown,PA,"""19465"""
139029,25,Cabrini College at Manheim Township Middle School,PO Box 5134 School Road,Lancaster,PA,"""17606"""
139029,26,Cabrini College at Baldi Middle School,8801 Verree Road,Philadelphia,PA,"""19115"""
139029,27,Cabrini College at Monsignor Bonner/Archbishop Prendergast Catholic High School,401-403 North Lansdowne Avenue,Drexel Hill,PA,"""19026"""
139029,28,Cabrini College at Downingtown Middle School,115 Rock Raymond Road,Downingtown,PA,"""19335"""
139029,29,Cabrini College at Manheim Township High School,One School Road,Lancaster,PA,"""17606"""
139029,30,Cabrini College at Abraham Lincoln High School,2001 Ryan Avenue,Philadelphia,PA,"""19152"""
139029,31,Cabrini College at Chambersburg Area Senior High School,511 South Street,Chambersburg,PA,"""17201"""
139029,32,Cabrini College at York Catholic High School,1600 Spriingettsbury Ave.,York,PA,"""17403"""
139038,2,California University of Pennsylvania - Southpointe,135 Technology Drive,Canonsburg,PA,"""15317"""
139038,3,California University of Pennsylvania - Regional Enterprise,425 Sixth Avenue,Pittsburgh,PA,"""15219"""
139038,4,"California University of Pennsylvania - Community College of Allegheny County, S",14750 Clairton Road,West Mifflin,PA,"""15122"""
139038,5,California University of Pennsylvania - Vo-Tech Center,445 School House Road,Johnstown,PA,"""15904"""
139038,6,California University of Pennsylvania - Clarion University,840 Wood Street,Clarion,PA,"""16214"""
139038,7,California University of Pennsylvania at Campus of Allegany College of Maryland,PO Box 100,Somerset,PA,"""15501"""
139056,2,Cambria Rowe Business College - Indiana,422 S 13th St,Indiana,PA,"""15701"""
139065,6,Carlow University at Pennsylvania Highland Community College,101 Community College Way,Johnstown,PA,"""15904"""
139065,7,Carlow University at Greensburg Education Center,4524 Route 136,Greensburg,PA,"""15602"""
139065,8,Carlow University at Fayette County Head Start,492 Coolspring Street,Uniontown,PA,"""15401"""
139065,9,Carlow University at Cranberry-Regional Learning Alliance,"850 Cranberry Woods Drive, Suite 1227",Cranberry Township,PA,"""16066"""
139074,2,Carnegie Mellon West,"Building 23, Mail Stop 23-11",Moffet Field,CA,"""94035"""
139074,3,Carnegie Mellon University - Electronic Arts,250 Shoreline Drive,Redwood City,CA,"""94065-1406"""
139074,4,Carnegie Mellon University - Los Angeles Center,"4640 Lankershim Blvd., Suite 125",North Hollywood,CA,"""91602"""
139074,5,Carnegie Mellon University - New York City,55 Broad Street,New York,NY,"""10012-3919"""
139083,2,Cedar Crest College - Allentown School District,"31 South Penn Street, P.O. Box 328",Allentown,PA,"""18105"""
139083,3,Cedar Crest College at Reading,1025 Old Wyomissing Road,Reading,PA,"""19611"""
139117,2,Chatham University - Eden Hall Farm,6035 Ridge Road,Richland Township,PA,"""15044"""
139117,3,Chatham University - Chatham Eastside,6585 Penn Avenue,Pittsburgh,PA,"""15206"""
139117,4,"Chatham University - Centro Universitario de Bayamon, UMET","Edificio B, 2do PisoEsquina Santiago VeveCentro Gu",Bayamon,PR,"""00960"""
139117,5,Chatham University at Medical Education Center,9835 Southwest 72nd Street,Miami,FL,"""33173"""
139117,6,Chatham University at VA Caribben Healtcare Healthcare System,10 Casia Street,San Juan,PR,"""00960"""
139117,7,"Chatham University at University of Pittsburgh, Bradford",2 Main Street Seneca Building,Bradford,PA,"""16701"""
139126,2,Chestnut Hill College - DeSales University,2755 Station Avenue,Center Valley,PA,"""18034"""
139126,3,Chestnut Hill College at Montgomery County Community College - West Campus,101 College Drive,Pottstown,PA,"""19464"""
139126,4,Chestnut Hill College at Mastery Charter School - Pickett Campus,5700 Wayne Avenue,Philadelphia,PA,"""19144"""
139171,2,Clarion University of Pennsylvania - Venango Campus,W First Street,Oil City,PA,"""16301"""
139171,2,Clarion University of Pennsylvania - Venango Campus,W First Street,Oil City,PA,"""16301"""
139171,2,Clarion University of Pennsylvania - Venango Campus,W First Street,Oil City,PA,"""16301"""
139171,2,Clarion University of Pennsylvania - Venango Campus,W First Street,Oil City,PA,"""16301"""
139171,3,Clarion University of Pennsylvania - Beaver Valley Intermediate Unit,147 Poplar Drive,Monaca,PA,"""15061"""
139171,4,Clarion University of Pennsylvania - Dixon University Center,2986 North Second Street,Harrisburg,PA,"""17110"""
139171,5,Clarion University of Pennsylvania - Cheney University Urban Education Center,701 Market Street,Philadelphia,PA,"""19106"""
139171,6,Clarion University of Pennsylvania - Lawrence County Learning Center,131 Columbus Inner Belt,New Castle,PA,"""16101"""
139171,7,Clarion University of Pennsylvania - Elk/Cameron Community Education Council,"4 Erie Avenue, Suite 2000",Saint Mary's,PA,"""15857"""
139171,8,Clarion University of Pennsylvania - Meadville Medical Center,751 Liberty Street,Meadville,PA,"""16335"""
139171,9,"Clarion University of Pennsylvania - Penn Highlands Community College, Richland",101 Community College Way,Johnstown,PA,"""15904"""
139171,10,Clarion University of Pennsylvania - Philadelphia Free Library,1901 Vine Street,Philadelphia,PA,"""19103"""
139171,11,"Clarion University of Pennsylvania - Penn Highlands Community College, Ebensburg","881 Hills Plaza Drive, Suite 450",Ebensburg,PA,"""15931"""
139171,12,Clarion University of Pennsylvania - Westmoreland Intermediate Unit #7,102 Equity Drive,Greensburg,PA,"""15601"""
139171,13,Clarion University of Pennsylvania - West Penn School of Nursing,4900 Friendship Avenue,Pittsburgh,PA,"""15224"""
139171,14,Clarion University of Pennsylvania at Butler County Community College,107 College Drive,Butler,PA,"""16003-1203"""
139250,2,Delaware County Community College - Chester County Campus,100 Bond Drive,Downingtown,PA,"""19335"""
139250,3,Delaware County Community College at Southeast Center,2000 Elmwood Avenue,Sharon Hill,PA,"""19079"""
139250,4,Delaware County Community College at Chester County Technical College High School,280 Pennock's Bridge Campus,West Grove,PA,"""19390"""
139250,5,Delaware County Community College at Chester County Hospital,701 E. Marshall Street,West Chester,PA,"""19380"""
139250,6,Delaware County Community College at Malin Road Center,85 N Malin Road,Broomall,PA,"""19008"""
139250,7,Delaware County Community College at Exton Center,912 Springdale Drive,Exton,PA,"""19341"""
139278,2,Delaware Valley College at Winslow Township High School,10 Coopers Folly Road,Atco,NJ,"""08004"""
139278,3,Delaware Valley College at Riverside High School,112 E. Washington Street,Riverside,NJ,"""08075"""
139278,4,Delaware Valley College at Cherokee High School,120 Tomlinson Mill Road,Marlton,NJ,"""08053"""
139278,5,Delaware Valley College at Hopewell Crest K-8 School District,122 Sewall Road,Bridgeton,NJ,"""08070"""
139278,6,Delaware Valley College at Gloucester City High School,1300 Market Street,Gloucester City,NJ,"""08030"""
139278,7,Delaware Valley College at Eastern Regional High School,1401 Laurel Oak Road,Voorhees,NJ,"""08043"""
139278,8,Delaware Valley College at West Deptford High School,1600 Crown Point Road,Deptford,NJ,"""08093"""
139278,9,Delaware Valley College at Southampton Township School District,177 Main Street,Vincentown,NJ,"""18088"""
139278,10,Delaware Valley College at Delaware Valley Regional High School,19 Senator Stout Road,Frenchtown,NJ,"""08825"""
139278,11,Delaware Valley College at Cherry Hill Public Schools,45 Ranaldo Terrace,Cherry Hill,NJ,"""08003"""
139278,12,Delaware Valley College at Hunterdon Central Regional HS,84 Route 31,Flemington,NJ,"""08822"""
139278,13,Delaware Valley College at Klein Branch of the JCC's of Greater Philadelphia,10100 Jamison Road,Philadelphia,PA,"""19116"""
139278,14,Delaware Valley College at The Prudential Insurance Co.,2101 Welsh Road,Fort Washington,PA,"""19025"""
139278,15,Delaware Valley College at Council Rock Public Schools,30 N. Chancellor Street,Newtown,PA,"""18940"""
139278,16,Delaware Valley College at 301 West DeKalb Pike,301 West DeKalb Pike,King of Prussia,PA,"""19406"""
139278,17,Delaware Valley College at Giant Foods Community Center,315 York Road,Willow Grove,PA,"""19090"""
139278,18,Delaware Valley College at Procacci Academy,333 South Front Street,Philadelphia,PA,"""19148"""
139278,19,Delaware Valley College at Park Ridge at Valley Forge,480 North Gulph Road,King of Prussia,PA,"""19046"""
139278,20,Delaware Valley College at Abington High School,900 Highland Avenue,Abington,PA,"""19001"""
139278,21,Delaware Valley College at Harrisburg Area Community College,One HACC Drive,Harrisburg,PA,"""17110"""
139278,22,Delaware Valley College at Prudential Insurance Company,Blair Mill and Welsh Roads,Horsham,PA,"""19044"""
139278,23,"Delaware Valley College at Pennsylvania National Guard, Fort Indiantown Gap",1 Garrison Road,Annville,PA,"""17003"""
139278,24,Delaware Valley College at Middletown Air Guard Base,81 Constellation Court,Middletown,PA,"""17057"""
139278,25,Delaware Valley College at Bristol Borough School District High School,1801 Wilson Avenue,Bristol,PA,"""19007"""
139278,26,Delaware Valley College at Dallas School District,2000 Conygham Avenue,Dallas,PA,"""18612"""
139278,27,Delaware Valley College at Teva Pharmaceutical,1090 Horsham Road,North Wales,PA,"""19454"""
139278,28,Delaware Valley College at Nazareth High School,One Education Plaza,Nazareth,PA,"""18064"""
139302,2,Douglas Education Center at Truck Driving/Equipment Training,101 Route 837,Carroll Township Donora,PA,"""15033"""
139311,3,Drexel University - Center City Hahnemann Campus,245 N. 15th Street,Philadelphia,PA,"""19102"""
139311,3,Drexel University - Center City Hahnemann Campus,245 N. 15th Street,Philadelphia,PA,"""19102"""
139311,3,Drexel University - Center City Hahnemann Campus,245 N. 15th Street,Philadelphia,PA,"""19102"""
139311,5,Drexel University at Sacramento Center for Graduate Studies,One Capitol Mall Suite 260,Sacramento,CA,"""95814"""
139311,6,Drexel University at Burlington County Community College,3331 Rt. 38,Mt. Laurel,NJ,"""08054"""
139311,7,Drexel University at Malvern,2 West Liberty Blvd.,Malvern,PA,"""19355"""
139311,8,Drexel University - Queens Lane Medical Campus,2900 Queen Lane,Philadelphia,PA,"""19129"""
139311,9,Drexel University at Harrisburg University of Science and Technology,326 Market Street,Harrisburg,PA,"""17101"""
139311,10,Drexel University at Delaware County Community College,901 South Media Line Road,Media,PA,"""19063"""
139311,11,Drexel University at Burlington County College Mount Holly Campus,1 High Street,Mount Holly,NJ,"""08060"""
139311,12,Drexel University at Montgomery County Community College,340 Dekalb Pike,Blue Bell,PA,"""19422"""
139311,13,Drexel University at Montgomery County Community College West Campus,101 College Drive,Pottstown,PA,"""19464"""
139320,2,DuBois Business College - Huntingdon,1001 Moore Street,Huntingdon,PA,"""16652"""
139320,3,DuBois Business College - Oil City,701 East Third Street,Oil City,PA,"""16301"""
139348,2,Duquesne University at Capital Region Campus,3601 Simpson Ferry Road,Camp Hill,PA,"""17011"""
139348,3,Duquesne University at 171st Refueling Wing,102 Mustang Drive,Coraopolis,PA,"""15108"""
139348,4,Duquesne University at American Eagle Outfitters,150 Thorn Hill Drive,Warrendale,PA,"""15086-7528"""
139348,5,Duquesne University at Blessed John XXIII Pastoral Center,100 Hodges Road,Charleston,WV,"""25314"""
139348,6,Duquesne University at Educational Center of the United States Army Reserve 316th Expeditionary Sustainment Command (316 ESC) Headquarters,99 Soldier's Lane,Coraopolis,PA,"""15108"""
139348,7,Duquesne University at Fort Indiantown Gap,Education Guidance Office PA Army National Guard B,Annville,PA,"""17003-5002"""
139348,8,"Duquesne University at Coal Center, Intermediate Unit #1",One Intermediate Unit Drive,Coal Center,PA,"""15423"""
139348,9,Duquesne University at Harley Davidson Motor Company,1425 Eden Road,York,PA,"""17402"""
139348,10,Duquesne University at Mercyhurst College,501 East 38th Street,Erie,PA,"""16546"""
139348,11,Duquesne University at Milton Hershey School,"Founders Hall, 1201 Homestead Lane, P.O. Box 830",Hershey,PA,"""17033"""
139348,12,Duquesne University at Regional Learning Alliance,850 Cranberry Woods Drive,Cranberry,PA,"""16066"""
139348,13,Duquesne University at Priest Field Pastoral Center,4030 Middleway Pike,Kearneysville,WV,"""25430"""
139348,14,Duquesne University at Paul VI Pastoral Center,667 Stone and Shannon Roads,Wheeling,WV,"""26003"""
139348,15,Duquesne University at Shippensburg University,1871 Old Main Drive,Shippensburg,PA,"""17257"""
139348,16,Duquesne University at St. Margaret Mary Parish,2500 Dudley Avenue,Parkersburg,WV,"""26101"""
139348,17,Duquesne University at St. Frances de Sales Parish,One Guthrie Lane,Morgantown,WV,"""26508"""
139348,18,Duquesne University at St. Vincent College,300 Fraser Purchase Road,Latrobe,PA,"""15650-2690"""
139348,19,Duquesne University at Westinghouse Electric Co/Energy Cntr. E.,4350 Northern Pike,Monroeville,PA,"""15146"""
139348,20,Duquesne University at The Chancery in Wheeling,1300 Byron Street,Wheeling,WV,"""26003"""
139357,2,East Stroudsburg University of Pennsylvania at 701 Market Street,701 Market Street,Philadelphia,PA,"""19106"""
139357,3,East Stroudsburg University of Pennsylvania at Bethlehem,60 West Broad Street,Bethlehem,PA,"""18018"""
139366,2,Palmer Theological Seminary West Virginia Extension,"WV Baptist Conference Center, Route 2 Box 304",Ripley,WV,"""25271"""
139375,2,Esperanza College,4261 North 5th Street,Philadelphia,PA,"""19140"""
139375,3,Eastern University at Washington,"Hall of the States, 44 N. Capital Street NW, Suite 4",Washington,DC,"""20001-1557"""
139375,4,Eastern University at Eastern University/Oklahoma,"Bacone College, 2299 Old Bacone Road",Muskogee,OK,"""74403"""
139375,5,Eastern University at Gaudenzia Inc. (Philadelphia/Norristown) Corporate Office,106 W. Main Street,Norristown,OK,"""19401"""
139375,6,Eastern University at Hampton Inn Willow Grove,1500 Easton Road,Willow Grove,PA,"""19090"""
139375,7,Eastern University at Best Western Inn at Towamencin,1750 Sumneytown Pike,Kulpsville,PA,"""19443"""
139375,8,Eastern University at Center City - 18th and JFK Blvd,1800 JFK Boulevard7th Floor,Philadelphia,PA,"""19103-2925"""
139375,9,Eastern University at Harrisburg School District,"2101 North Front Street, Building 2",Harrisburg,PA,"""17110"""
139375,10,Eastern University at Advanced Skills Center,2101 Pennsylvania Avenue,York,PA,"""17404"""
139375,11,Eastern University at Consolidated School of Business,2124 Ambassador Circle,Lancaster,PA,"""17603"""
139375,12,Eastern University at Old City Presbyterian Apartments,25 N Fourth St,Philadelphia,PA,"""19106"""
139375,13,Eastern University at Hosanna Christian Fellowship,29 Green Acre Road,Lititz,PA,"""17543"""
139375,14,Eastern University at Philadelphia,3300 Henry Avenue,Philadelphia,PA,"""19129"""
139375,15,Eastern University at Sharon Baptist Church,3955 Conshohocken Avenue,Philadelphia,PA,"""19131"""
139375,16,Eastern University at Holiday Inn Airport,45 Industrial Highway,Essington,PA,"""19029"""
139375,17,Eastern University at Park Plaza Hotel,500 Centerville Road,Lancaster,PA,"""17601"""
139375,18,Eastern University at Hampton Inn Lancaster,545 Greenfield Rd,Lancaster,PA,"""17601"""
139375,19,Eastern University at Eastern College: Valley Forge,588 N Gulph,King of Prussia,PA,"""19406"""
139375,20,Eastern University at Mount Airy Church of God in Christ,6401 Ogontz Avenue,Philadelphia,PA,"""19126"""
139375,21,Eastern University at Central PA Office of SPS,750 East Park Drive,Harrisburg,PA,"""17111"""
139375,22,Eastern University at Drug Information Association,800 Enterprise Road Suite 200,Horsham,PA,"""19044"""
139375,23,Eastern University at Pennsylvania Institute of Technology,800 Manchester Avenue,Media,PA,"""19063"""
139375,24,"Eastern University at Eastern University/Philadelphia at People for People, Inc.",800 N. Broad Street,Philadelphia,PA,"""19130"""
139375,25,Eastern University at ACTS Corporate University,812 Bethlehem Pike,Ambler,PA,"""19002"""
139375,26,Eastern University at Bryn Mawr Hospital,130 South Bryn Mawr Road,Bryn Mawr,PA,"""19010"""
139375,27,Eastern University at Chester County Hospital,701 East Marshall Street,West Chester,PA,"""19380"""
139375,28,Eastern University at Four Points Sheraton,800 East Park Drive,Harrisburg,PA,"""17111"""
139375,29,Eastern University at Genesis Healthcare,225 Evergreen Road,Pottstown,PA,"""19464"""
139375,30,Eastern University at George Washington High School,10175 Bustleton Avenue,Philadelphia,PA,"""19116"""
139375,31,Eastern University at Gaudenzia Sienna House (Harrisburg),"Harrisburg State Hospital, Building #22",Harrisburg,PA,"""17110"""
139375,32,Eastern University at Lankenau Hospital,100 E. Lancaster Avenue,Wynnewood,PA,"""19096"""
139375,33,Eastern University at Lansdale School of Business,201 Church Road,North Wales,PA,"""19454"""
139375,34,Eastern University at Mercy Suburban Hospital,2701 DeKalb Pike,Norristown,PA,"""19401"""
139375,35,Eastern University at Milton Hershey,1201 Homestead Lane,Hershey,PA,"""17033"""
139375,36,Eastern University at PA Training & Technical Association Network,6340 Flank Drive,Harrisburg,PA,"""17112"""
139375,37,Eastern University at Phoenixville Hospital,140 Nutt Road,Phoenixville,PA,"""19460"""
139375,38,Eastern University at Pinnacle Health Learning Institute,2501 North 3rd Street,Harrisburg,PA,"""17105"""
139375,39,Eastern University at Pottstown Comfort Inn,Route 100 & Shoemaker Road,Pottstown,PA,"""19464"""
139375,40,Eastern University at United Way,800 East King Street,York,PA,"""17403"""
139375,41,Eastern University at Yorktowne Business Institute,West 7th Avenue,York,PA,"""17402"""
139375,42,Eastern University at West Virginia Baptist Conference Center,"Route 2, Box 304",Ripley,WV,"""25271"""
139375,43,Eastern University at Consolidated School of Business - York,1605 Clugston Road,York,PA,"""17404-1778"""
139375,46,Eastern University at Chester Education Foundation,2600 West 9th Street,Chester,PA,"""19013"""
139375,47,Eastern University at Chester County Economic Development Council,737 Constitution Drive,Exton,PA,"""19341"""
139375,48,Eastern University at Hall of States,444 North Capitol St. NW,Washington,DC,"""20001"""
139375,49,Eastern University at Wyndham Garden Hotel,45 Industrial Highway,Essington,PA,"""19029"""
139384,2,Edinboro University in Erie - The Porreco Center,2951 W. 38th St.,Erie,PA,"""16506"""
139384,3,Edinboro University of Pennsylvania - Meadville,890 Market Street,Meadville,PA,"""16335"""
139409,2,Elizabethtown College at Lancaster-Lebanon IU 13,"1020 New Holland Avenue, The Conference and Traini",Lancaster,PA,"""17601"""
139409,3,Elizabethtown College at Harrisburg Area Community College/Lancaster,1641 Old Philadelphia Pike,Lancaster,PA,"""17602"""
139409,4,Elizabethtown College - York,224 St. Charles Way,York,PA,"""17402"""
139409,5,Elizabethtown College at Dixon University Center,2986 North Second Street,Harrisburg,PA,"""17110"""
139409,6,Elizabethtown College at Franklin and Marshall College,P.O. Box 3003,Lancaster,PA,"""17604"""
139472,2,Empire Beauty School - Phoenix,"9945 West McDowell Road, Suite #112",Avondale,AZ,"""85323"""
139472,3,Empire Beauty School - Louisville,1049 Bardstown Road,Louisville,KY,"""40204"""
139472,4,Empire Beauty School - Eden Prairie,964 Prairie Center Drive,Eden Prairie,MN,"""55344"""
139472,5,Empire Beauty School - State College,208 West Hamilton Street,State College,PA,"""16801"""
139472,6,Empire Beauty School - Warwick,1276 Bald Hill Road Suite 100,Warwick,RI,"""02886"""
139472,7,The Hair Design School - Memphis,3250 Coleman Road,Memphis,TN,"""38128"""
139472,8,Empire Beauty School - Milwaukee,5655 South 27th Street,Milwaukee,WI,"""53221"""
139472,9,Empire Beauty School - Madison,6414 Odana Road,Madison,WI,"""53717-1111"""
139472,10,Empire Beauty School - Green Bay,2575 W Mason,Green Bay,WI,"""54304-4838"""
139472,11,Empire Beauty School - Bloomington,9749 Lyndale Avenue South,Bloomington,MN,"""55420-4232"""
139481,2,Empire Beauty School - Springfield,799 West Sproul Road,Springfield,PA,"""19064"""
139481,3,Empire Beauty School - Tucson North,"4343 North Oracle Road, #1",Tucson,AZ,"""85705"""
139481,4,Empire Beauty School - Tucson,3030 East Speedway Boulevard,Tucson,AZ,"""85716"""
139481,5,Empire Beauty School - Lakewood,441 Wadsworth Blvd,Lakewood,CO,"""80226"""
139481,6,Empire Beauty School - Lauderville,4806 North University Drive,Lauderville,FL,"""33351"""
139481,7,Empire Beauty School - West Palm Beach,4258 Okeechobee Boulevard,West Palm Beach,FL,"""33409"""
139481,8,Empire Beauty School - West Mifflin,2393 Mountain View Drive,West Mifflin,PA,"""15122"""
139481,9,Empire Beauty School - Lancaster,1801 Columbia Avenue,Lancaster,PA,"""17603"""
139481,10,Empire Beauty School - Shamokin Dam,"Orchard Hills Plaza, US Route 11 & 15",Shamokin Dam,PA,"""17876"""
139481,11,Empire Beauty School - Monroeville,The Plaza on Mall Boulevard at 320 Mall Boulevard,Monroeville,PA,"""15146-2229"""
139481,12,Empire Beauty School - Exton,454 West Lincoln Highway,Exton,PA,"""19341"""
139506,2,Empire Beauty School - Lisle,"2709 Maple Avenue, Unit 3",Lisle,IL,"""60532"""
139506,3,Empire Beauty School - Malden,347 Pleasant Street,Malden,MA,"""02148"""
139506,4,Empire Beauty School - Prescott,410 West Goodwin Street,Prescott,AZ,"""86303"""
139506,5,Empire Beauty School - Chandler,"2978 North Alma School Road, #3",Chandler,AZ,"""85224"""
139506,6,Empire Beauty School - Flagstaff,1790 East Route 66,Flagstaff,AZ,"""86004"""
139506,7,Empire Beauty School - Louisville,151 Chenoweth Lane,Louisville,KY,"""40207"""
